target,ref,t,match,gold,syn_def,definition,syn_words,syn,pos,id
fluff,louse_up,1902,True,1,make a mess of destroy or ruin,Take part in sport/game/Types of play/actions/postures/bungle,"['botch', 'bodge', 'bumble', 'fumble', 'botch_up', 'muff', 'blow', 'flub', 'screw_up', 'ball_up', 'spoil', 'muck_up', 'bungle', 'fluff', 'bollix', 'bollix_up', 'bollocks', 'bollocks_up', 'bobble', 'mishandle', 'louse_up', 'foul_up', 'mess_up', 'fuck_up']",Synset('botch.v.01'),vt,03.13.04.03|02
fluff,foul_up,1902,True,1,make a mess of destroy or ruin,Take part in sport/game/Types of play/actions/postures/bungle,"['botch', 'bodge', 'bumble', 'fumble', 'botch_up', 'muff', 'blow', 'flub', 'screw_up', 'ball_up', 'spoil', 'muck_up', 'bungle', 'fluff', 'bollix', 'bollix_up', 'bollocks', 'bollocks_up', 'bobble', 'mishandle', 'louse_up', 'foul_up', 'mess_up', 'fuck_up']",Synset('botch.v.01'),vt,03.13.04.03|02
fluff,mess_up,1902,True,1,make a mess of destroy or ruin,Take part in sport/game/Types of play/actions/postures/bungle,"['botch', 'bodge', 'bumble', 'fumble', 'botch_up', 'muff', 'blow', 'flub', 'screw_up', 'ball_up', 'spoil', 'muck_up', 'bungle', 'fluff', 'bollix', 'bollix_up', 'bollocks', 'bollocks_up', 'bobble', 'mishandle', 'louse_up', 'foul_up', 'mess_up', 'fuck_up']",Synset('botch.v.01'),vt,03.13.04.03|02
fluff,fuck_up,1902,True,1,make a mess of destroy or ruin,Take part in sport/game/Types of play/actions/postures/bungle,"['botch', 'bodge', 'bumble', 'fumble', 'botch_up', 'muff', 'blow', 'flub', 'screw_up', 'ball_up', 'spoil', 'muck_up', 'bungle', 'fluff', 'bollix', 'bollix_up', 'bollocks', 'bollocks_up', 'bobble', 'mishandle', 'louse_up', 'foul_up', 'mess_up', 'fuck_up']",Synset('botch.v.01'),vt,03.13.04.03|02
sissified,effeminate,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
sissified,emasculate,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
sissified,epicene,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
sissified,cissy,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
sissified,sissyish,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
sissified,sissy,1904,True,1,having unsuitable feminine qualities,Sexual/Pertaining to homosexuality/effeminate/homosexual,"['effeminate', 'emasculate', 'epicene', 'cissy', 'sissified', 'sissyish', 'sissy']",Synset('effeminate.s.01'),adj,01.09.03.06.02|03
splosh,splash,1904,True,1,make a splashing sound,Liquid/Splash,"['splash', 'splosh', 'slosh', 'slush']",Synset('splash.v.05'),vt,01.10.05.08.04
splosh,slosh,1904,True,1,make a splashing sound,Liquid/Splash,"['splash', 'splosh', 'slosh', 'slush']",Synset('splash.v.05'),vt,01.10.05.08.04
splosh,slush,1904,True,1,make a splashing sound,Liquid/Splash,"['splash', 'splosh', 'slosh', 'slush']",Synset('splash.v.05'),vt,01.10.05.08.04
splosh,squelch,1904,True,1,walk through mud or mire,Liquid/Splash,"['squelch', 'squish', 'splash', 'splosh', 'slosh', 'slop']",Synset('squelch.v.03'),vt,01.10.05.08.04
splosh,squish,1904,True,1,walk through mud or mire,Liquid/Splash,"['squelch', 'squish', 'splash', 'splosh', 'slosh', 'slop']",Synset('squelch.v.03'),vt,01.10.05.08.04
splosh,splash,1904,True,1,walk through mud or mire,Liquid/Splash,"['squelch', 'squish', 'splash', 'splosh', 'slosh', 'slop']",Synset('squelch.v.03'),vt,01.10.05.08.04
splosh,slosh,1904,True,1,walk through mud or mire,Liquid/Splash,"['squelch', 'squish', 'splash', 'splosh', 'slosh', 'slop']",Synset('squelch.v.03'),vt,01.10.05.08.04
splosh,slop,1904,True,1,walk through mud or mire,Liquid/Splash,"['squelch', 'squish', 'splash', 'splosh', 'slosh', 'slop']",Synset('squelch.v.03'),vt,01.10.05.08.04
splosh,sprinkle,1904,True,1,cause a liquid to spatter about especially with force,Liquid/Splash,"['sprinkle', 'splash', 'splosh']",Synset('sprinkle.v.02'),vt,01.10.05.08.04
splosh,splash,1904,True,1,cause a liquid to spatter about especially with force,Liquid/Splash,"['sprinkle', 'splash', 'splosh']",Synset('sprinkle.v.02'),vt,01.10.05.08.04
splosh,spatter,1904,True,1,dash a liquid upon or against,Liquid/Splash,"['spatter', 'splatter', 'plash', 'splash', 'splosh', 'swash']",Synset('spatter.v.01'),vt,01.10.05.08.04
splosh,splatter,1904,True,1,dash a liquid upon or against,Liquid/Splash,"['spatter', 'splatter', 'plash', 'splash', 'splosh', 'swash']",Synset('spatter.v.01'),vt,01.10.05.08.04
splosh,plash,1904,True,1,dash a liquid upon or against,Liquid/Splash,"['spatter', 'splatter', 'plash', 'splash', 'splosh', 'swash']",Synset('spatter.v.01'),vt,01.10.05.08.04
splosh,splash,1904,True,1,dash a liquid upon or against,Liquid/Splash,"['spatter', 'splatter', 'plash', 'splash', 'splosh', 'swash']",Synset('spatter.v.01'),vt,01.10.05.08.04
splosh,swash,1904,True,1,dash a liquid upon or against,Liquid/Splash,"['spatter', 'splatter', 'plash', 'splash', 'splosh', 'swash']",Synset('spatter.v.01'),vt,01.10.05.08.04
smash,bankrupt,1904,True,1,reduce to bankruptcy,Create/Break/shatter/break to pieces/burst,"['bankrupt', 'ruin', 'break', 'smash']",Synset('bankrupt.v.01'),vi,01.11.02.02.01|03
smash,ruin,1904,True,1,reduce to bankruptcy,Create/Break/shatter/break to pieces/burst,"['bankrupt', 'ruin', 'break', 'smash']",Synset('bankrupt.v.01'),vi,01.11.02.02.01|03
smash,break,1904,True,1,reduce to bankruptcy,Create/Break/shatter/break to pieces/burst,"['bankrupt', 'ruin', 'break', 'smash']",Synset('bankrupt.v.01'),vi,01.11.02.02.01|03
teeter,seesaw,1904,True,1,move unsteadily with a rocking motion,Move in specific manner/Move unsteadily/totter,"['teeter', 'seesaw', 'totter']",Synset('teeter.v.01'),vi,01.14.02.03.01|06
teeter,totter,1904,True,1,move unsteadily with a rocking motion,Move in specific manner/Move unsteadily/totter,"['teeter', 'seesaw', 'totter']",Synset('teeter.v.01'),vi,01.14.02.03.01|06
sabbatic,sabbatical,1904,True,1,of or relating to the Sabbath,Educational administration/University administration/sabbatical,"['sabbatical', 'sabbatic']",Synset('sabbatical.a.01'),adj,03.07.05.02|04
pen,write,1904,True,1,produce a literary work,Write,"['write', 'compose', 'pen', 'indite']",Synset('write.v.01'),vi,03.09.07
pen,compose,1904,True,1,produce a literary work,Write,"['write', 'compose', 'pen', 'indite']",Synset('write.v.01'),vi,03.09.07
pen,indite,1904,True,1,produce a literary work,Write,"['write', 'compose', 'pen', 'indite']",Synset('write.v.01'),vi,03.09.07
release,publish,1904,True,1,prepare and issue for public distribution or sale,Print/Publish,"['publish', 'bring_out', 'put_out', 'issue', 'release']",Synset('publish.v.02'),vt,03.09.08.23
release,bring_out,1904,True,1,prepare and issue for public distribution or sale,Print/Publish,"['publish', 'bring_out', 'put_out', 'issue', 'release']",Synset('publish.v.02'),vt,03.09.08.23
release,put_out,1904,True,1,prepare and issue for public distribution or sale,Print/Publish,"['publish', 'bring_out', 'put_out', 'issue', 'release']",Synset('publish.v.02'),vt,03.09.08.23
release,issue,1904,True,1,prepare and issue for public distribution or sale,Print/Publish,"['publish', 'bring_out', 'put_out', 'issue', 'release']",Synset('publish.v.02'),vt,03.09.08.23
blue-white,bluish-white,1908,True,1,of white tinged with blue,Pertaining to colour/White/bluish-white,"['blue-white', 'bluish-white', 'cool-white']",Synset('blue-white.s.01'),adj,01.10.09.07.01|10
blue-white,cool-white,1908,True,1,of white tinged with blue,Pertaining to colour/White/bluish-white,"['blue-white', 'bluish-white', 'cool-white']",Synset('blue-white.s.01'),adj,01.10.09.07.01|10
aflare,flaring,1908,True,1,streaming or flapping or spreading wide as if in a current of air,Pertaining to shape/Flaring,"['aflare', 'flaring']",Synset('aflare.s.01'),adj,01.12.03.10
outstandingly,unusually,1908,True,1,to a remarkable degree or extent,In respect of quantity/Greatly/very much/extremely/exceedingly/remarkably/extraordinarily,"['unusually', 'remarkably', 'outstandingly', 'unco']",Synset('unusually.r.01'),adv,01.16.06.03.01|07.04
outstandingly,remarkably,1908,True,1,to a remarkable degree or extent,In respect of quantity/Greatly/very much/extremely/exceedingly/remarkably/extraordinarily,"['unusually', 'remarkably', 'outstandingly', 'unco']",Synset('unusually.r.01'),adv,01.16.06.03.01|07.04
outstandingly,unco,1908,True,1,to a remarkable degree or extent,In respect of quantity/Greatly/very much/extremely/exceedingly/remarkably/extraordinarily,"['unusually', 'remarkably', 'outstandingly', 'unco']",Synset('unusually.r.01'),adv,01.16.06.03.01|07.04
analyse,analyze,1908,True,1,subject to psychoanalytic treatment,Psychoanalyse,"['analyze', 'analyse', 'psychoanalyze', 'psychoanalyse']",Synset('analyze.v.04'),vt,02.01.05.18
analyse,psychoanalyze,1908,True,1,subject to psychoanalytic treatment,Psychoanalyse,"['analyze', 'analyse', 'psychoanalyze', 'psychoanalyse']",Synset('analyze.v.04'),vt,02.01.05.18
analyse,psychoanalyse,1908,True,1,subject to psychoanalytic treatment,Psychoanalyse,"['analyze', 'analyse', 'psychoanalyze', 'psychoanalyse']",Synset('analyze.v.04'),vt,02.01.05.18
peeved,annoyed,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,irritated,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,miffed,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,nettled,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,pissed,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,pissed_off,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,riled,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,roiled,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,steamed,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
peeved,stung,1908,True,1,aroused to impatience or anger,Suffering mental pain/Annoyed/vexed,"['annoyed', 'irritated', 'miffed', 'nettled', 'peeved', 'pissed', 'pissed_off', 'riled', 'roiled', 'steamed', 'stung']",Synset('annoyed.s.01'),adj,02.04.11.10
undernourished,ill-fed,1910,True,1,not getting adequate food,Food/Pertaining to/characteristic of hunger/hungry/underfed/unfed,"['ill-fed', 'underfed', 'undernourished']",Synset('ill-fed.s.01'),adj,01.07.01.27.02.01|01.04
undernourished,underfed,1910,True,1,not getting adequate food,Food/Pertaining to/characteristic of hunger/hungry/underfed/unfed,"['ill-fed', 'underfed', 'undernourished']",Synset('ill-fed.s.01'),adj,01.07.01.27.02.01|01.04
ship,transport,1910,True,1,transport commercially,Transfer/carry on back/shoulders/carry/convey/transport/take on back/shoulders to be carried,"['transport', 'send', 'ship']",Synset('transport.v.04'),vt,01.14.06|07.11.06.01
ship,send,1910,True,1,transport commercially,Transfer/carry on back/shoulders/carry/convey/transport/take on back/shoulders to be carried,"['transport', 'send', 'ship']",Synset('transport.v.04'),vt,01.14.06|07.11.06.01
soppy,bathetic,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,drippy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,hokey,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,maudlin,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,mawkish,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,kitschy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,mushy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,schmaltzy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,schmalzy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,sentimental,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,soupy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
soppy,slushy,1910,True,1,effusively or insincerely emotional,Sentimental,"['bathetic', 'drippy', 'hokey', 'maudlin', 'mawkish', 'kitschy', 'mushy', 'schmaltzy', 'schmalzy', 'sentimental', 'soppy', 'soupy', 'slushy']",Synset('bathetic.s.01'),adj,02.04.01.09
rattled,flustered,1910,True,1,thrown into a state of agitated confusion rattled is an informal term,Suffering mental pain/Upset/perturbed,"['flustered', 'hot_and_bothered', 'perturbed', 'rattled']",Synset('flustered.s.01'),adj,02.04.11.06
rattled,hot_and_bothered,1910,True,1,thrown into a state of agitated confusion rattled is an informal term,Suffering mental pain/Upset/perturbed,"['flustered', 'hot_and_bothered', 'perturbed', 'rattled']",Synset('flustered.s.01'),adj,02.04.11.06
rattled,perturbed,1910,True,1,thrown into a state of agitated confusion rattled is an informal term,Suffering mental pain/Upset/perturbed,"['flustered', 'hot_and_bothered', 'perturbed', 'rattled']",Synset('flustered.s.01'),adj,02.04.11.06
foul,disgusting,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
foul,disgustful,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
foul,distasteful,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
foul,loathly,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
foul,loathsome,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
foul,repellent,1910,True,1,highly offensive arousing aversion or disgust,Hating/full of hate/Disgusted/disgusting/repulsive,"['disgusting', 'disgustful', 'distasteful', 'foul', 'loathly', 'loathsome', 'repellent', 'repellant', 'repelling', 'revolting', 'skanky', 'wicked', 'yucky']",Synset('disgusting.s.01'),adj,02.04.14.01.01|01
